ds,temperature_2m,relative_humidity_2m,precipitation,rain,snowfall,weathercode,wind_speed_10m,surface_pressure,city
2019-12-21,-22.89999961853027,76.0,0.0,0.0,0.0,1.0,6.400000095367432,1002.200012207031,Благовещенск
2019-12-22,-23.60000038146973,70.0,0.0,0.0,0.0,0.0,8.300000190734863,1007.400024414062,Благовещенск
2019-12-23,-23.79999923706055,68.0,0.0,0.0,0.0,0.0,8.100000381469727,1008.0,Благовещенск
2019-12-24,-22.5,68.0,0.0,0.0,0.0,0.0,8.100000381469727,1008.200012207031,Благовещенск
2019-12-25,-25.60000038146973,76.0,0.0,0.0,0.0,0.0,6.300000190734863,1011.900024414062,Благовещенск
2019-12-26,-25.89999961853027,74.0,0.0,0.0,0.0,3.0,5.5,1009.099975585938,Благовещенск
2019-12-27,-26.10000038146973,81.0,0.0,0.0,0.0,0.0,1.5,1006.299987792969,Благовещенск
2019-12-28,-25.5,76.0,0.0,0.0,0.0,3.0,3.0,1007.099975585938,Благовещенск
2019-12-29,-27.10000038146973,73.0,0.0,0.0,0.0,0.0,7.0,1015.700012207031,Благовещенск
2019-12-30,-26.29999923706055,65.0,0.0,0.0,0.0,3.0,12.10000038146973,1012.599975585938,Благовещенск
2019-12-31,-26.20000076293945,68.0,0.0,0.0,0.0,0.0,8.300000190734863,1006.5,Благовещенск
2020-01-01,-23.70000076293945,67.0,0.0,0.0,0.0,0.0,9.800000190734863,1003.900024414062,Благовещенск
2020-01-02,-17.0,63.0,0.0,0.0,0.0,0.0,11.0,1003.200012207031,Благовещенск
2020-01-03,-15.39999961853027,66.0,0.0,0.0,0.0,0.0,14.5,1000.900024414062,Благовещенск
2020-01-04,-20.20000076293945,78.0,0.0,0.0,0.0,2.0,9.300000190734863,1004.700012207031,Благовещенск
2020-01-05,-17.89999961853027,75.0,0.0,0.0,0.0,0.0,4.699999809265137,1006.599975585938,Благовещенск
2020-01-06,-21.89999961853027,81.0,0.0,0.0,0.0,0.0,8.600000381469727,1014.099975585938,Благовещенск
2020-01-07,-18.89999961853027,76.0,0.1000000014901161,0.0,0.07000000029802322,71.0,9.100000381469727,1015.299987792969,Благовещенск
2020-01-08,-18.39999961853027,80.0,0.0,0.0,0.0,3.0,6.0,1012.0,Благовещенск
2020-01-09,-19.5,79.0,0.0,0.0,0.0,0.0,8.399999618530273,1006.900024414062,Благовещенск
2020-01-10,-18.60000038146973,83.0,0.0,0.0,0.0,3.0,7.900000095367432,1004.400024414062,Благовещенск
2020-01-11,-19.0,82.0,0.0,0.0,0.0,1.0,7.900000095367432,1001.5,Благовещенск
2020-01-12,-16.89999961853027,74.0,0.0,0.0,0.0,0.0,10.10000038146973,1003.400024414062,Благовещенск
2020-01-13,-15.60000038146973,77.0,0.0,0.0,0.0,0.0,9.899999618530273,998.7000122070312,Благовещенск
2020-01-14,-18.60000038146973,77.0,0.0,0.0,0.0,0.0,7.400000095367432,1007.799987792969,Благовещенск
2020-01-15,-18.20000076293945,77.0,0.0,0.0,0.0,1.0,8.199999809265137,1010.0,Благовещенск
2020-01-16,-21.89999961853027,80.0,0.0,0.0,0.0,2.0,8.899999618530273,1009.400024414062,Благовещенск
2020-01-17,-20.10000038146973,75.0,0.0,0.0,0.0,0.0,10.5,1006.799987792969,Благовещенск
2020-01-18,-19.5,76.0,0.0,0.0,0.0,3.0,7.900000095367432,1005.400024414062,Благовещенск
2020-01-19,-22.20000076293945,82.0,0.0,0.0,0.0,1.0,9.100000381469727,1002.0,Благовещенск
2020-01-20,-23.60000038146973,82.0,0.0,0.0,0.0,0.0,8.199999809265137,1001.0,Благовещенск
2020-01-21,-20.0,80.0,0.0,0.0,0.0,1.0,5.699999809265137,1002.400024414062,Благовещенск
2020-01-22,-19.70000076293945,80.0,0.0,0.0,0.0,3.0,5.900000095367432,1001.700012207031,Благовещенск
2020-01-23,-20.39999961853027,75.0,0.0,0.0,0.0,3.0,2.900000095367432,1006.200012207031,Благовещенск
2020-01-24,-17.10000038146973,60.0,0.0,0.0,0.0,1.0,17.70000076293945,1008.599975585938,Благовещенск
2020-01-25,-20.0,64.0,0.0,0.0,0.0,0.0,5.099999904632568,1015.400024414062,Благовещенск
2020-01-26,-18.79999923706055,67.0,0.0,0.0,0.0,1.0,8.0,1010.0,Благовещенск
2020-01-27,-20.0,80.0,0.0,0.0,0.0,3.0,8.800000190734863,1010.900024414062,Благовещенск
2020-01-28,-17.5,78.0,0.0,0.0,0.0,0.0,10.39999961853027,1012.799987792969,Благовещенск
2020-01-29,-17.0,76.0,0.0,0.0,0.0,0.0,12.10000038146973,1017.0,Благовещенск
2020-01-30,-17.60000038146973,78.0,0.0,0.0,0.0,0.0,7.699999809265137,1014.299987792969,Благовещенск
2020-01-31,-17.5,78.0,0.0,0.0,0.0,0.0,1.899999976158142,1007.799987792969,Благовещенск
2020-02-01,-20.39999961853027,80.0,0.0,0.0,0.0,1.0,6.800000190734863,1004.099975585938,Благовещенск
2020-02-02,-20.29999923706055,81.0,0.0,0.0,0.0,3.0,12.10000038146973,1000.5,Благовещенск
2020-02-03,-18.89999961853027,71.0,0.0,0.0,0.0,2.0,10.0,1002.099975585938,Благовещенск
2020-02-04,-26.20000076293945,79.0,0.0,0.0,0.0,3.0,12.39999961853027,1004.599975585938,Благовещенск
2020-02-05,-20.39999961853027,72.0,0.0,0.0,0.0,3.0,14.30000019073486,1010.799987792969,Благовещенск
2020-02-06,-21.39999961853027,69.0,0.0,0.0,0.0,0.0,12.0,1012.299987792969,Благовещенск
2020-02-07,-19.39999961853027,69.0,0.0,0.0,0.0,0.0,10.39999961853027,1005.599975585938,Благовещенск
2020-02-08,-21.20000076293945,71.0,0.0,0.0,0.0,0.0,8.399999618530273,1011.5,Благовещенск
2020-02-09,-16.10000038146973,63.0,0.0,0.0,0.0,3.0,8.800000190734863,1004.400024414062,Благовещенск
2020-02-10,-24.0,90.0,0.0,0.0,0.0,2.0,14.0,1004.900024414062,Благовещенск
2020-02-11,-10.39999961853027,66.0,0.0,0.0,0.0,3.0,11.599999904632568,999.7000122070312,Благовещенск
2020-02-12,-10.10000038146973,87.0,0.0,0.0,0.0,3.0,9.199999809265137,989.7999877929688,Благовещенск
2020-02-13,-8.899999618530273,64.0,0.0,0.0,0.0,3.0,13.89999961853027,1002.400024414062,Благовещенск
2020-02-14,-16.10000038146973,54.0,0.0,0.0,0.0,0.0,15.69999980926514,1012.400024414062,Благовещенск
2020-02-15,-13.69999980926514,58.0,0.0,0.0,0.0,0.0,11.80000019073486,1013.200012207031,Благовещенск
2020-02-16,-15.80000019073486,73.0,0.0,0.0,0.0,0.0,11.10000038146973,1013.5,Благовещенск
2020-02-17,-17.20000076293945,75.0,0.0,0.0,0.0,0.0,7.5,1009.700012207031,Благовещенск
2020-02-18,-15.89999961853027,77.0,0.0,0.0,0.0,1.0,6.900000095367432,1000.599975585938,Благовещенск
2020-02-19,-8.600000381469727,82.0,0.0,0.0,0.0,3.0,11.39999961853027,1002.5,Благовещенск
2020-02-20,-14.10000038146973,66.0,0.0,0.0,0.0,0.0,9.899999618530273,1009.700012207031,Благовещенск
2020-02-21,-17.0,76.0,0.0,0.0,0.0,0.0,7.099999904632568,1013.799987792969,Благовещенск
2020-02-22,-15.89999961853027,78.0,0.0,0.0,0.0,2.0,4.199999809265137,1008.0,Благовещенск
